title,start,end,journal,month,year,vol,issue
Photochemical reflectance index (PRI) and remote sensing of plant CO2 uptake , 596,599,New Phytologist,August,2011,191,3
"Modelling the size and composition of fruit, grain and seed by process-based simulation models ", 601,618,New Phytologist,August,2011,191,3
The photosynthetic plasticity of crassulacean acid metabolism: an evolutionary innovation for sustainable productivity in a changing world , 619,633,New Phytologist,August,2011,191,3
Arabidopsis ORGAN SIZE RELATED1 regulates organ growth and final organ size in orchestration with ARGOS and ARL , 635,646,New Phytologist,August,2011,191,3
Transcriptional and post-transcriptional regulation of a NAC1 transcription factor in Medicago truncatula roots , 647,661,New Phytologist,August,2011,191,3
"Overexpression of PhEXPA1 increases cell size, modifies cell wall polymer composition and affects the timing of axillary meristem development in Petunia hybrida ", 662,677,New Phytologist,August,2011,191,3
SHORT INTERNODES-like genes regulate shoot growth and xylem proliferation in Populus , 678,691,New Phytologist,August,2011,191,3
Heat-induced chaperone activity of serine/threonine protein phosphatase 5 enhances thermotolerance in Arabidopsis thaliana , 692,705,New Phytologist,August,2011,191,3
Induction of systemic stress tolerance by brassinosteroid in Cucumis sativus , 706,720,New Phytologist,August,2011,191,3
Rice A20/AN1 zinc-finger containing stress-associated proteins (SAP1/11) and a receptor-like cytoplasmic kinase (OsRLCK253) interact via A20 zinc-finger and confer abiotic stress tolerance in transgenic Arabidopsis plants , 721,732,New Phytologist,August,2011,191,3
The sucrose-regulated Arabidopsis transcription factor bZIP11 reprograms metabolism and regulates trehalose metabolism , 733,745,New Phytologist,August,2011,191,3
A zinc finger protein Tsip1 controls Cucumber mosaic virus infection by interacting with the replication complex on vacuolar membranes of the tobacco plant , 746,762,New Phytologist,August,2011,191,3
"Presence/absence, differential expression and sequence polymorphisms between PiAVR2 and PiAVR2-like in Phytophthora infestans determine virulence on R2 plants ", 763,776,New Phytologist,August,2011,191,3
Putting plant resistance traits on the map: a test of the idea that plants are better defended at lower latitudes , 777,788,New Phytologist,August,2011,191,3
Where is the unseen fungal diversity hidden? A study of Mortierella reveals a large contribution of reference collections to the identification of fungal environmental sequences , 789,794,New Phytologist,August,2011,191,3
Lichen responses to nitrogen and phosphorus additions can be explained by the different symbiont responses , 795,805,New Phytologist,August,2011,191,3
Growth and community responses of alpine dwarf shrubs to in situ CO2 enrichment and soil warming , 806,818,New Phytologist,August,2011,191,3
The statistical mechanics of community assembly and species distribution , 819,827,New Phytologist,August,2011,191,3
Multiple mechanisms underlie rapid expansion of an invasive alien plant , 828,839,New Phytologist,August,2011,191,3
Glyphosate-drift but not herbivory alters the rate of transgene flow from single and stacked trait transgenic canola (Brassica napus) to nontransgenic B. napus and B. rapa , 840,849,New Phytologist,August,2011,191,3
"Phylogeny-based developmental analyses illuminate evolution of inflorescence architectures in dogwoods (Cornus s. l., Cornaceae) ", 850,869,New Phytologist,August,2011,191,3
Petal-specific subfunctionalization of an APETALA3 paralog in the Ranunculales and its implications for petal evolution , 870,883,New Phytologist,August,2011,191,3
Polyploid formation pathways have an impact on genetic rearrangements in resynthesized Brassica napus , 884,894,New Phytologist,August,2011,191,3
A growth phenotyping pipeline for Arabidopsis thaliana integrating image analysis and rosette area modeling for robust quantification of genotype effects , 895,907,New Phytologist,August,2011,191,3
Broadening the study of phenology and climate change , 307,309,New Phytologist,July,2011,191,2
Peatlands in a changing world , 309,311,New Phytologist,July,2011,191,2
Arbuscular mycorrhizal-like fungi in Carboniferous arborescent lycopsids , 311,314,New Phytologist,July,2011,191,2
Towards standardization of the description and publication of next-generation sequencing datasets of fungal communities , 314,318,New Phytologist,July,2011,191,2
Genetic control of plant organ growth , 319,333,New Phytologist,July,2011,191,2
Exploiting the Brachypodium Tool Box in cereal and grass research , 334,347,New Phytologist,July,2011,191,2
Arabidopsis thaliana nucleosidase mutants provide new insights into nucleoside degradation , 349,359,New Phytologist,July,2011,191,2
Jasmonate modulates endocytosis and plasma membrane accumulation of the Arabidopsis PIN2 protein , 360,375,New Phytologist,July,2011,191,2
Gibberellin biosynthesis and signalling during development of the strawberry receptacle , 376,390,New Phytologist,July,2011,191,2
"MtbHLH1, a bHLH transcription factor involved in Medicago truncatula nodule vascular patterning and nodule to plant metabolic exchanges ", 391,404,New Phytologist,July,2011,191,2
Nitric oxide is required for an optimal establishment of the Medicago truncatula–Sinorhizobium meliloti symbiosis , 405,417,New Phytologist,July,2011,191,2
Molecular analysis of common wheat genes encoding three types of cytosolic heat shock protein 90 (Hsp90): functional involvement of cytosolic Hsp90s in the control of wheat seedling growth and disease resistance , 418,431,New Phytologist,July,2011,191,2
Investigation of the potential for triterpene synthesis in rice through genome mining and metabolic engineering , 432,448,New Phytologist,July,2011,191,2
"Fitness analyses of Arabidopsis thaliana mutants depleted of FtsH metalloproteases and characterization of three FtsH6 deletion mutants exposed to high light stress, senescence and chilling ", 449,458,New Phytologist,July,2011,191,2
Transporters in Arabidopsis roots mediating uptake of amino acids at naturally occurring concentrations , 459,467,New Phytologist,July,2011,191,2
Onset of summer flowering in a ‘Sky Island’ is driven by monsoon moisture , 468,479,New Phytologist,July,2011,191,2
Hydraulics and life history of tropical dry forest tree species: coordination of species’ drought and shade tolerance , 480,495,New Phytologist,July,2011,191,2
Climatic modifiers of the response to nitrogen deposition in peat-forming Sphagnum mosses: a meta-analysis , 496,507,New Phytologist,July,2011,191,2
Can ectomycorrhizal colonization of Pinus resinosa roots affect their decomposition? , 508,514,New Phytologist,July,2011,191,2
Diverse Helotiales associated with the roots of three species of Arctic Ericaceae provide no evidence for host specificity , 515,527,New Phytologist,July,2011,191,2
Herbivore-specific elicitation of photosynthesis by mirid bug salivary secretions in the wild tobacco Nicotiana attenuata , 528,535,New Phytologist,July,2011,191,2
Introduced Brassica nigra populations exhibit greater growth and herbivore resistance but less tolerance than native populations in the native range , 536,544,New Phytologist,July,2011,191,2
Slippery or sticky? Functional diversity in the trapping strategy of Nepenthes carnivorous plants , 545,554,New Phytologist,July,2011,191,2
Extreme environments select for reproductive assurance: evidence from evening primroses (Oenothera) , 555,563,New Phytologist,July,2011,191,2
Analysis of >1000 single nucleotide polymorphisms in geographically matched samples of landrace and wild barley indicates secondary contact and chromosome-level differences in diversity around domestication genes , 564,578,New Phytologist,July,2011,191,2
A 13C NMR spectrometric method for the determination of intramolecular δ13C values in fructose from plant sucrose samples , 579,588,New Phytologist,July,2011,191,2
Introduction to a Virtual Special Issue on plant respiration in variable environments , 1,4,New Phytologist,July,2011,191,1
Pushing back in time: the role of fire in plant evolution , 5,7,New Phytologist,July,2011,191,1
The hairy problem of epigenetics in evolution , 7,9,New Phytologist,July,2011,191,1
"Metabolic fluxes, carbon isotope fractionation and respiration – lessons to be learned from plant biochemistry ", 10,15,New Phytologist,July,2011,191,1
"How do we improve Earth system models? Integrating Earth system models, ecosystem models, experiments and long-term data ", 15,18,New Phytologist,July,2011,191,1
Genes to ecosystems: exploring the frontiers of ecology with one of the smallest biological units , 19,36,New Phytologist,July,2011,191,1
The evolution of RNA editing and pentatricopeptide repeat genes , 37,47,New Phytologist,July,2011,191,1
Arsenic biotransformation and volatilization in transgenic rice , 49,56,New Phytologist,July,2011,191,1
cGMP-dependent ABA-induced stomatal closure in the ABA-insensitive Arabidopsis mutant abi1-1 , 57,69,New Phytologist,July,2011,191,1
"A defective ABC transporter of the MRP family, responsible for the bean lpa1 mutation, affects the regulation of the phytic acid pathway, reduces seed myo-inositol and alters ABA sensitivity ", 70,83,New Phytologist,July,2011,191,1
Vacuolar two-pore K+ channels act as vacuolar osmosensors , 84,91,New Phytologist,July,2011,191,1
Deubiquitinating enzymes AtUBP12 and AtUBP13 and their tobacco homologue NtUBP12 are negative regulators of plant immunity , 92,106,New Phytologist,July,2011,191,1
Different roles of Enhanced Disease Susceptibility1 (EDS1) bound to and dissociated from Phytoalexin Deficient4 (PAD4) in Arabidopsis immunity , 107,119,New Phytologist,July,2011,191,1
