title,start,end,journal,month,year,vol,issue
Growth responses and fitness costs after induction of pathogen resistance depend on environmental conditions,211,222,"Plant, Cell & Environment",February,2005,28,2
Natural variation in the regulation of leaf senescence and relation to other traits in Arabidopsis,223,231,"Plant, Cell & Environment",February,2005,28,2
"Up-regulation of a photosystem II core protein phosphatase inhibitor and sustained D1 phosphorylation in zeaxanthin-retaining, photoinhibited needles of overwintering Douglas fir ",232,240,"Plant, Cell & Environment",February,2005,28,2
C-isotope composition of CO2 respired by shoots and roots: fractionation during dark respiration?,241,250,"Plant, Cell & Environment",February,2005,28,2
Characterization of the wound-inducible protein ipomoelin from sweet potato,251,259,"Plant, Cell & Environment",February,2005,28,2
Exogenously applied sulphate as a tool to investigate transport and reduction of chromate in the duckweed Spirodela polyrhiza,260,268,"Plant, Cell & Environment",February,2005,28,2
"Gene function beyond the single trait: natural variation, gene effects, and evolutionary ecology in Arabidopsis thaliana ",2,20,"Plant, Cell & Environment",January,2005,28,1
What makes the Arabidopsis clock tick on time? A review on entrainment,21,38,"Plant, Cell & Environment",January,2005,28,1
Illuminating topics in plant photobiology,39,53,"Plant, Cell & Environment",January,2005,28,1
Photoperiodic flowering of Arabidopsis: integrating genetic and physiological approaches to characterization of the floral stimulus,54,66,"Plant, Cell & Environment",January,2005,28,1
Intrinsic and environmental response pathways that regulate root system architecture,67,77,"Plant, Cell & Environment",January,2005,28,1
The NO world for plants: achieving balance in an open system,78,84,"Plant, Cell & Environment",January,2005,28,1
Aquaporins in a challenging environment: molecular gears for adjusting plant water status,85,96,"Plant, Cell & Environment",January,2005,28,1
Integrating the proton circuit into photosynthesis: progress and challenges,97,109,"Plant, Cell & Environment",January,2005,28,1
Utilization of inorganic carbon in the edible cyanobacterium Ge-Xian-Mi (Nostoc) and its role in alleviating photo-inhibition,1447,1458,"Plant, Cell & Environment",December,2004,27,2
Over-expression of the water and salt stress-regulated Asr1 gene confers an increased salt tolerance,1459,1468,"Plant, Cell & Environment",December,2004,27,2
Strong correlation between isoprene emission and gross photosynthetic capacity during leaf phenology of the tropical tree species Hymenaea courbaril with fundamental changes in volatile organic compounds emission composition during early leaf development,1469,1485,"Plant, Cell & Environment",December,2004,27,2
A new analytical model for whole-leaf potential electron transport rate,1487,1502,"Plant, Cell & Environment",December,2004,27,2
"The relationship between CO2 assimilation, photosynthetic electron transport and water–water cycle in chill-exposed cucumber leaves under low light and subsequent recovery ",1503,1514,"Plant, Cell & Environment",December,2004,27,2
"Productivity, carbon isotope discrimination and leaf traits of trees of Eucalyptus globulus Labill. in relation to water availability ",1515,1524,"Plant, Cell & Environment",December,2004,27,2
Annual cyclicity in high-resolution stable carbon and oxygen isotope ratios in the wood of the mangrove tree Rhizophora mucronata,1525,1536,"Plant, Cell & Environment",December,2004,27,2
Oxygen consumption during leaf nitrate assimilation in a C3 and C4 plant: the role of mitochondrial respiration,1537,1545,"Plant, Cell & Environment",December,2004,27,2
Insights into the cellular mechanisms of desiccation tolerance among angiosperm resurrection plant species,1329,1340,"Plant, Cell & Environment",November,2004,27,1
"Physiological and anatomical changes during the early ontogeny of the heteroblastic bromeliad, Vriesea sanguinolenta, do not concur with the morphological change from atmospheric to tank form ",1341,1350,"Plant, Cell & Environment",November,2004,27,1
Characterization of transgenic Trifolium subterraneum L. which expresses phyA and releases extracellular phytase: growth and P nutrition in laboratory media and soil,1351,1361,"Plant, Cell & Environment",November,2004,27,1
Microarray analysis of salicylic acid- and jasmonic acid-signalling in responses of Nicotiana attenuata to attack by insects from multiple feeding guilds,1362,1373,"Plant, Cell & Environment",November,2004,27,1
Split-plot microarray design allows sensitive detection of expression differences after ultraviolet radiation in the inbred parental lines of a key maize mapping population,1374,1386,"Plant, Cell & Environment",November,2004,27,1
Identification of genes regulated by dark adaptation and far-red light illumination in roots of Arabidopsis thaliana,1387,1394,"Plant, Cell & Environment",November,2004,27,1
Impact of soluble sugar concentrations on the acquisition of freezing tolerance in accessions of Arabidopsis thaliana with contrasting cold adaptation – evidence for a role of raffinose in cold acclimation,1395,1404,"Plant, Cell & Environment",November,2004,27,1
A critical analysis of the causes of boron toxicity in plants,1405,1414,"Plant, Cell & Environment",November,2004,27,1
The inhibitory effects of UV-B radiation (280–315 nm) on Gunnera magellanica growth correlate with increased DNA damage but not with oxidative damage to lipids,1415,1423,"Plant, Cell & Environment",November,2004,27,1
Dynamic photo-inhibition and carbon gain in a C4 and a C3 grass native to high latitudes,1424,1435,"Plant, Cell & Environment",November,2004,27,1
Dual targeting of Myxococcus xanthus protoporphyrinogen oxidase into chloroplasts and mitochondria and high level oxyfluorfen resistance,1436,1446,"Plant, Cell & Environment",November,2004,27,1
Differential regulation of ACC synthase genes in cold-dependent and -independent ripening in pear fruit,1197,1210,"Plant, Cell & Environment",October,2004,27,0
Extension of a biochemical model for the generalized stoichiometry of electron transport limited C3 photosynthesis,1211,1222,"Plant, Cell & Environment",October,2004,27,0
Phytochrome modulation of blue-light-induced phototropism,1223,1228,"Plant, Cell & Environment",October,2004,27,0
Does oxygen limit nitrogenase activity in soybean exposed to elevated CO2?,1229,1238,"Plant, Cell & Environment",October,2004,27,0
"Functional diversity of photosynthesis during drought in a model tropical rainforest – the contributions of leaf area, photosynthetic electron transport and stomatal conductance to reduction in net ecosystem carbon exchange ",1239,1256,"Plant, Cell & Environment",October,2004,27,0
Hydraulic architecture of leaf blades: where is the main resistance?,1257,1267,"Plant, Cell & Environment",October,2004,27,0
"The apparent feed-forward response to vapour pressure deficit of stomata in droughted, field-grown Eucalyptus globulus Labill ",1268,1280,"Plant, Cell & Environment",October,2004,27,0
Acclimation of a terrestrial plant to submergence facilitates gas exchange under water,1281,1287,"Plant, Cell & Environment",October,2004,27,0
Effect of potassium deficiency on the plasma membrane H+-ATPase of the wood ray parenchyma in poplar,1288,1296,"Plant, Cell & Environment",October,2004,27,0
"Differential expression of dehydrin genes in wild barley, Hordeum spontaneum, associated with resistance to water deficit ",1297,1308,"Plant, Cell & Environment",October,2004,27,0
"Distribution, developmental and stress responses of antioxidant metabolism in Malus ",1309,1320,"Plant, Cell & Environment",October,2004,27,0
The plastidic nitrite transporter NAR1;1 improves nitrate use efficiency for growth in Chlamydomonas,1321,1328,"Plant, Cell & Environment",October,2004,27,0
Hydraulic responses to height growth in maritime pine trees,1077,1087,"Plant, Cell & Environment",September,2004,27,9
Identification of QTLs affecting adaptive traits in Castanea sativa Mill,1088,1101,"Plant, Cell & Environment",September,2004,27,9
Regulation of root anaerobiosis and carbon translocation by light and root aeration in Isoetes alpinus,1102,1111,"Plant, Cell & Environment",September,2004,27,9
Accumulation of pathogenesis-related (PR) 10/Bet v 1 protein homologues in mulberry (Morus bombycis Koidz.) tree during winter,1112,1121,"Plant, Cell & Environment",September,2004,27,9
Cadmium-induced subcellular accumulation of O2·− and H2O2 in pea leaves,1122,1134,"Plant, Cell & Environment",September,2004,27,9
"Reactive oxygen species-mediated enzymatic systems involved in the oxidative action of 2,4-dichlorophenoxyacetic acid ",1135,1148,"Plant, Cell & Environment",September,2004,27,9
Gaseous fluxes of peroxyacetyl nitrate (PAN) into plant leaves,1149,1158,"Plant, Cell & Environment",September,2004,27,9
Testing the branch autonomy theory: a 13C/14C double-labelling experiment on differentially shaded branches,1159,1168,"Plant, Cell & Environment",September,2004,27,9
"Inhibition of photosynthesis by high temperature in oak (Quercus pubescens L.) leaves grown under natural conditions closely correlates with a reversible heat-dependent reduction of the activation state of ribulose-1,5-bisphosphate carboxylase/oxygenase ",1169,1183,"Plant, Cell & Environment",September,2004,27,9
Oxidative gating of water channels (aquaporins) in Chara by hydroxyl radicals,1184,1195,"Plant, Cell & Environment",September,2004,27,9
"Ascorbic acid, a familiar small molecule intertwined in the response of plants to ozone, pathogens, and the onset of senescence ",959,970,"Plant, Cell & Environment",August,2004,27,8
Water relations under root chilling in a sensitive and tolerant tomato species,971,979,"Plant, Cell & Environment",August,2004,27,8
Differential regulation of K+ channels in Arabidopsis epidermal and stelar root cells,980,990,"Plant, Cell & Environment",August,2004,27,8
A root trait accounting for the extreme phosphorus sensitivity of Hakea prostrata (Proteaceae),991,1004,"Plant, Cell & Environment",August,2004,27,8
Red : far-red light ratio and UV-B radiation: their effects on leaf phenolics and growth of silver birch seedlings,1005,1013,"Plant, Cell & Environment",August,2004,27,8
Dynamics and precision of thermoregulatory responses of eastern skunk cabbage Symplocarpus foetidus,1014,1022,"Plant, Cell & Environment",August,2004,27,8
The contribution of fog to the water relations of Sequoia sempervirens (D. Don): foliar uptake and prevention of dehydration,1023,1034,"Plant, Cell & Environment",August,2004,27,8
Putative role of γ -aminobutyric acid (GABA) as a long-distance signal in up-regulation of nitrate uptake in Brassica napus L.,1035,1046,"Plant, Cell & Environment",August,2004,27,8
Photosynthesis or persistence: nitrogen allocation in leaves of evergreen and deciduous Quercus species,1047,1054,"Plant, Cell & Environment",August,2004,27,8
